#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     281   21.903   -5.872   -7.407   -2.233   10.346   -2.366   -3.189   -8.977  -11.034    8.540
     282   47.005  -28.636   14.781   -6.810   -2.513   -1.268    3.631   -1.813  -11.532    5.813
     283   49.846  -17.136    4.933   -4.342   -0.574   -5.874    9.297   -5.493  -14.081    9.405
     284   32.527  -18.644    4.299   -8.634    3.838   -5.472    2.938   -9.545   -9.921   11.642
     285   11.331  -46.169   -1.561  -18.960   12.511    2.641   12.432   -4.073   -2.934    7.821
     286   10.607  -31.465   -4.108  -11.302   -0.198   -1.611   13.802   -6.981   -9.901   12.542
     287    2.038  -23.398  -10.488   -0.128   -0.947    7.313   12.763   -3.903   -3.127    6.535
     288   10.177  -24.058   -8.767   -9.196    3.349    1.443   11.478   -6.383   -5.111   11.388
     289   30.026  -23.174   -3.382  -16.900    1.962    1.268   14.183   -3.717   -5.190    5.581
     290   14.789  -11.810  -12.798   -0.654    4.710   -1.912    8.861   -3.950  -11.782    6.884
     291    4.847  -19.620  -10.962   -3.192    0.388   -5.273   12.232   -3.588  -10.282    8.943
     292   14.865  -11.379  -11.205   -8.824    8.056    4.764    9.492   -5.833   -8.702   15.561
     293   10.594  -26.284   -5.156    0.934    5.258   -2.435    4.067   -5.607   -6.755    5.782
     294   14.709  -23.248   -6.770    4.774    0.539    0.119    8.542   -7.987   -8.737    6.270
     295   23.471  -34.981    3.673   -3.596   10.179   -8.350    8.078    0.091   -6.500    7.689
     296    3.317  -42.218    6.415   -1.540    4.315   -3.884    7.258   -1.133   -6.014    5.781
     297   31.381  -28.163    1.668   -5.448    7.886    6.051    9.200   -3.605   -1.864    9.522
     298   28.487  -42.722   10.157   -8.002   13.914   -0.678   -6.000   -5.792   -4.906    7.257
     299   18.754  -30.104   -4.992    1.638    8.726   -7.325    5.569   -7.258   -7.336    1.988
     300    5.938  -41.551   -3.402   -5.061    3.331    1.331    7.453   -8.876    3.315    8.280
     301    1.877  -37.928   -4.254   -0.353   -5.766   -5.847   12.329   -2.237   -2.698    6.121
     302   -8.154  -54.714    1.075   -5.780    7.036   -5.107   10.744    4.953   -3.739    6.227
     303   -8.020  -40.619   -5.417   -8.553    8.890   -1.897    8.382    0.369   -7.192   -2.599
     304    3.536  -29.722   -5.536    4.013    0.157   -5.090    4.442   -3.015   -3.776   -1.192
     305    7.334  -26.938  -10.099    4.357    7.690   -6.789    2.826   -7.845   -7.106   -1.736
     306    6.076  -20.296  -15.719   10.498   11.659   -2.362    6.418   -9.138   -0.037    3.614
     307   11.797  -42.709    2.221    0.846    4.824   -5.480    5.215   -7.392   -3.142    6.135
     308   13.877  -27.585   -4.235    1.903    1.069    6.561    3.766   -7.895   -9.056    5.058
     309    5.039  -30.285   -9.035   -9.104    0.792    0.645   12.097   -8.776   -5.577   -1.889
     310    3.580  -21.087  -13.401   -0.571    7.727    3.417    8.276  -10.805  -10.784   -2.870
     311   16.104  -34.283    2.434    5.015   -0.068    3.437    9.776   -1.800   -7.787    6.336
     312   25.121  -14.385   -3.150    4.314    2.696   -5.931    9.324    4.530   -9.854    7.626
     313   30.630  -37.301    7.379   -1.303    5.466   -0.018    6.726   -0.942   -5.922   -1.262
     314   39.556  -39.983    9.291  -11.477    1.202   -0.501    7.305   -4.851   -3.140    7.553
     315   35.592  -41.160   13.173   11.423    0.903   -7.607   -3.759  -13.038   -4.525    0.965
     316   10.020  -38.869    1.896   -4.518    3.805    1.199    5.330   -2.240   -6.898    1.860
     317   25.544  -39.361    4.330   -2.163    3.221   -0.207    6.212  -15.038   -4.801    4.626
     318   19.968  -23.080   -7.566   -9.633    8.224    3.622    6.072   -6.307   -8.935    3.974
     319   13.081  -47.114    6.370  -11.225    8.357   -5.025    4.749   -4.934  -11.401    5.779
     320   18.896  -54.098    9.461   -0.262   -0.190   -3.751   11.177   -4.175   -5.537    4.141
     321   -0.961  -48.649    1.104   -6.353    2.608    1.004    2.000  -11.108   -1.453    2.746
     322   28.090  -42.725    9.481  -14.491   -2.682   -0.149   12.344   -9.498   -2.224    6.331
     323   -0.519  -48.112   -2.730  -11.629   10.428  -11.174    2.701  -16.730   -5.207   -0.997
     324   19.167  -51.099    8.509   -6.960    3.254    3.385   12.403   -5.884   -7.777    9.573
     325   18.567  -41.610   13.500   -0.891   -0.091    7.785   -0.908   -0.845  -10.912    2.978
     326    5.597  -27.619   -2.866    0.478    2.455    6.825   -0.268   -5.796   -8.931    3.258
     327   17.134  -42.465   13.046    2.248    7.399   -2.067   -6.194   -4.506   -7.810    5.315
     328   20.313  -39.678    4.765   -4.700    2.600   -3.204    0.427   -9.515   -8.002   -2.859
     329   26.645  -36.212    6.270    5.789   -0.190    1.009    4.312   -7.558  -11.814    1.851
     330   15.117  -46.574    9.094    2.466   -4.136   -2.905    8.336   -9.450  -11.877    0.741
     331   12.772  -40.504   -1.867  -14.096    6.061   -1.902   11.371   -5.368   -6.505    1.540
     332   14.219  -33.209   -0.063   -3.409    0.443   -3.346   -0.504  -19.562   -6.974    0.925
     333    8.257  -40.503    2.609   -2.629    8.667   -4.564    0.564   -7.493   -5.647    0.507
     334   20.716  -47.701    9.404  -10.665   10.816   -1.974    3.536   -5.624   -8.214    0.828
     335   15.121  -29.444   -5.151   -4.731    9.809   -1.135    5.376  -13.241   -7.894   -3.108
     336   13.770  -24.743   -7.822   -0.743   -2.411   -2.094    7.020  -17.051   -3.349   -1.736
     337   24.005  -25.268   -3.340    6.405    4.300    1.042   -1.011  -13.855   -3.264    5.376
     338    1.835  -29.175   -7.576    6.333    7.529    8.809   -0.546  -15.433   -6.399    1.506
     339    6.566  -39.787    2.326   -1.528   11.695    1.905    1.758   -8.984   -3.182    9.080
     340  -26.912  -46.433   -1.651   13.547    0.930   -1.196    2.622   -3.798   -1.289   -1.309
     341    0.441  -41.336   -3.554    8.977    4.464  -10.702    7.139   -9.742   -3.778    4.774
     342    1.675  -30.564   -8.702   12.099    7.513   -4.272    3.195  -15.990   -3.230   -2.484
     343   -3.780  -11.100  -18.100   11.663    8.674   -8.578   -1.020   -8.808   -6.217    4.071
     344   -0.689  -32.376   -1.244    4.789   10.512   -2.350    1.770   -7.565   -6.645    4.190
     345    0.296  -42.952    1.386    9.629   -0.857    0.228   10.139   -1.040   -6.658    6.303
     346   -6.371  -42.538   -1.337   11.308    7.372   -2.427    4.800   -7.607   -1.437    2.255
     347   -5.842  -57.599    5.121   -3.583    1.934   -1.628    7.862   -5.948   -1.216   -4.043
     348   -1.719  -60.417    6.157   -4.332    0.043   -1.398    3.769  -10.417    0.552    0.875
     349  -10.593  -51.676    6.304   -4.638    0.371   -0.066   -3.811   -2.308   -2.883   -1.603
     350    0.354  -41.148    1.481    7.307   -2.392   -3.723   -0.620  -10.697   -1.450   -7.997
     351   -2.717  -44.616   -4.546    1.700    6.472   -4.046    2.453   -7.578   -5.487   -3.774
     352    2.633  -55.057    4.694   -2.261   -0.557   -2.063    2.928    0.614   -6.643   -0.582
     353   18.748  -36.535    3.205    5.186    9.020   -2.614   -4.040   -2.133  -13.274    5.640
     354   11.798  -61.937   15.421   -9.437    1.492    2.124   -2.303   -1.525  -10.688   -0.818
     355   46.423  -42.133   12.291    4.511   -6.926    4.232    1.076   -7.513  -12.029    5.844
     356   18.260  -53.654   11.256    3.105    5.005    1.101    5.870   -0.773   -8.117    6.517
     357   45.069  -37.550   13.070    0.604   14.158    7.467    2.634    1.716  -12.514   -1.684
     358   42.253  -38.128   18.232    7.680    3.157    3.127    0.828    1.766   -9.056    2.190
     359   47.873  -35.966   13.551    1.560    6.071    9.270   -4.901   -9.226   -6.047    5.259
     360   36.110  -32.438    5.008   -0.109    2.984    1.629    4.127  -10.681   -2.643    1.778
     361   19.093  -31.735    1.918    3.839    5.274   -5.242    3.572   -6.364   -6.334    2.621
     362   18.495  -15.572   -5.272   -0.243   -1.679   -6.148    7.858   -4.652   -5.418   -2.516
     363   19.659  -25.201   -2.082    2.857   -2.176   -6.772    9.491   -4.930   -6.327   -5.142
     364    8.950  -35.327   -1.908  -14.573    4.608   -2.055   10.162   -7.761   -5.563   -9.169
     365    3.742  -15.560   -9.268   -6.030   -2.292    5.053    7.259   -4.878   -8.737   -4.753
     366   15.862  -21.199   -2.734   -0.459    2.069   -5.388    7.309    1.722   -6.691    3.627
     367   25.911  -21.803   -3.701    4.816   -3.178   -3.698    3.459   -3.846   -4.227    1.983
     368   13.440  -31.736   -0.560   -0.853   -5.525   -2.704    8.939   -2.405   -5.558   -2.159
     369   25.715  -44.559    9.500   -7.010   -5.621    1.773    3.883   -6.320    1.615   -5.058
     370   33.556  -38.025   11.250    1.321   -0.152    2.511    4.329   -5.635   -4.541   -5.021
     371   12.096  -30.723   -2.206   -6.837   -8.689   -3.373   14.473   -5.894    2.401   -7.397
     372   10.599  -17.263  -11.327   -1.871   -3.641    3.341   12.868   -7.494   -4.416   -6.646
     373   26.219  -34.234    6.475   -7.468   -8.952   -1.814    6.537   -6.942   -8.467    1.549
     374   10.500  -25.528   -2.262    4.454   -9.460   -3.910    7.932   -2.373  -11.257   -1.147
     375   24.385  -20.146    4.014   -2.393    4.173   -4.598   -2.855   -1.334   -9.530    4.437
     376   19.659  -25.203    1.171    0.007    2.612   -4.290    1.924   -6.352   -4.647   -2.348
     377   17.649  -35.439    7.258    5.916   -1.447   -1.292    0.905   -5.180   -9.399   -0.046
     378   17.679  -22.589   -2.946   -4.947   10.769   -2.991    3.386   -2.821   -1.957    8.071
     379   24.439  -31.478    9.439    0.879   10.686    1.705   -0.701   -5.034  -10.381    3.105
     380    5.478  -34.324    5.736   12.238    4.041    2.517  -13.791   -2.749   -8.199   -1.821
     381   32.220  -18.689   -0.532   23.160    1.467   -2.732    0.531   -8.035   -2.457    8.005
     382   20.424  -35.308    5.254   14.245   -0.017    8.265    3.843   -6.860   -3.719    3.082
     383   16.376  -51.544    4.397   -1.316   -4.258    4.803    2.439  -13.955   -0.614    3.846
     384   10.061  -51.016    4.107   -0.202    9.852   10.551   -4.047  -10.693   -0.112    1.615
     385    5.746  -50.921    8.310   -0.338    0.344    2.656   -0.498   -6.222   -1.632   -3.680
     386    8.896  -47.815    5.452    0.221   14.302    7.159   -8.263   -8.895   -1.121   -4.515
     387   16.961  -31.325    2.250   15.445    9.557    7.531   -7.136   -9.207   -6.008   -5.332
     388  -12.263  -35.476   -8.704   12.195    1.995    3.499   -0.766   -4.575   -3.076    0.222
     389   -9.078  -56.573    1.747    5.856    2.937    6.149   -0.113   -7.160    3.279   -4.106
     390  -17.202  -44.007   -3.657   12.976   -4.170    4.763   -0.866   -6.664   -5.887   -9.588
     391   -7.624  -39.197   -2.127   18.801   -4.085    4.483    8.298    1.167   -5.505   -1.232
     392   -2.608  -39.363    1.785   20.983   -4.272   10.262    0.093    0.332   -1.938   -0.799
     393  -11.902  -32.592  -10.246   12.553    7.054    1.094   -2.858    3.787   -3.606    0.401
     394  -16.545  -45.043    0.516   15.571   -4.223   -1.844    4.213    1.788   -4.534    2.539
     395  -10.448  -42.025   -4.708   12.771    0.059   -0.692    0.686   -2.262   -2.584   -3.149
     396   -1.494  -28.045   -8.853   21.269    6.097   -0.760    1.487   -6.885  -10.093   -8.591
     397   -8.226  -35.119   -8.204    3.068    2.865    1.770   -3.315   -5.646   -6.272   -9.654
     398   -6.284  -39.133   -3.572   11.604  -12.548    3.190    0.642   -1.575   -3.898   -9.451
     399    7.229  -37.640    1.199   13.338   -5.366    5.644   -4.520   -2.151   -4.454   -5.735
     400  -14.984  -34.442   -5.588    7.670    4.440    3.909   -9.500   -3.179   -6.815   -1.098
     401   -5.857  -26.871  -11.503    5.766   11.071    5.169    1.025   -2.704   -4.946   -4.577
     402   -5.303  -36.345   -7.827    7.935    7.249    0.016    1.064   -3.308   -3.697    0.675
     403   -0.781  -26.862   -3.619   22.560   -7.544   -2.314   -2.934   -4.906   -5.955   -1.466
     404    2.328  -23.116   -4.940   23.864   -5.075   -4.998    0.332   -0.511   -5.162    1.690
     405   21.854  -14.389   -3.744    7.658    4.958   -0.523  -12.601    0.820  -12.819    8.004
     406   -7.147  -23.503  -12.484   13.108   -4.647   -8.593   -2.156    2.620   -8.604    8.272
     407   -9.484  -28.903   -9.709   13.320   -0.546   -3.677   -2.301    3.515   -9.116    4.001
     408   21.299  -23.818   -1.842   19.585   -4.557   -0.509   -1.542    1.031   -6.989    4.171
     409   17.254  -15.682   -1.306   22.113    2.650   -0.496   -4.601    0.538  -13.829   -1.351
     410   14.857  -15.386   -6.448   28.366    0.718    0.969    0.029    0.960  -16.569   -4.086
     411   20.574  -19.824   -9.182   12.787   12.941   -1.657    8.021   -1.182   -9.610   -7.170
     412   11.465  -18.194   -8.473   17.345   -0.885   -9.418    4.809    0.009  -12.119   -2.435
     413    7.067  -38.653   -1.948   11.516    2.341   -2.068    4.749   -3.193   -6.327    4.666
     414    1.974  -24.800  -14.837    7.431   -6.937   -4.180    8.172   -7.508   -8.611    2.902
     415    1.282  -11.999  -21.588    8.374    4.426   -2.702    2.879   -0.694   -8.445    2.004
     416  -10.138  -48.847   -2.234   -7.328   -3.489    2.095    7.756    0.047   -4.790    2.062
     417  -27.480  -36.121  -21.352    4.948   -2.047    0.745    6.635   -6.156   -6.260    4.137
     418  -36.150  -21.418  -30.383   17.807   -0.043    1.344    7.086   -7.803   -1.042    2.977
     419  -26.784  -23.639  -27.456    7.210    7.898    6.568    7.363   -5.867   -7.775   -0.008
     420   -7.576  -18.060  -19.346    6.875   -0.523    1.968    3.672   -5.162   -9.669   -1.616
     421   14.267  -31.834   -1.935   19.772   -3.802    2.106   -1.674  -10.698   -6.974    1.067
     422   13.593  -16.205   -9.854   16.624    5.432    3.780   -0.274    1.116  -13.094    2.381
     423   14.483  -29.386    2.781   31.530   -6.153    5.876    0.789    2.267  -16.000    2.496
     424   14.897  -20.715   -8.874   22.352   -1.040    8.613    3.176   -5.023  -13.113    3.273
     425   16.519  -15.522  -11.824   22.140   -3.149   -0.493    1.678   -9.581   -9.640   -2.726
     426    2.116  -28.719   -8.676   12.868    1.584   -0.622    1.352   -0.338  -14.138    3.532
     427   12.988  -38.609    7.839   14.497   -1.854    7.952   -8.165   -1.595  -10.611   -2.966
     428   22.999  -35.627    4.082   22.636   -1.759    3.387   -8.369   -7.841   -8.892   -3.665
     429    4.405  -44.968    5.062    1.157   -1.225    9.556    0.005   -5.732   -6.091   -1.153
     430   21.154  -52.358   14.462    8.977    1.872    2.661   -6.638   -0.837   -3.431    5.170
     431   11.097  -30.645    1.522   13.807    4.635    7.456  -11.562   -6.589   -7.650   -5.525
     432   18.609  -41.493    2.213    3.030   12.194    4.423    2.581    0.919   -4.497   -2.321
     433   14.843  -27.194   -4.889   21.589    6.029    1.630   -1.112   -0.040   -5.796    5.936
     434   23.799  -30.884    2.897   25.148   -2.462    4.000   -4.411    2.404   -7.746    0.503
     435   23.863  -46.908    6.413   16.413    3.101    4.784    2.100    3.179   -6.369   -3.527
     436   34.731  -40.511    4.333   16.266    6.353   -0.268    2.935   -0.746   -3.581   -4.787
     437   38.116  -35.046    5.028   10.458    3.232    1.875   -5.922   -3.659    3.729   -2.142
     438   17.730  -23.398   -8.118   17.055   10.118   12.235   -5.798   -3.811   -2.317    1.143
     439    4.494  -36.204   -8.172   10.670   -3.996   -0.060   -5.577   -7.539    2.462   -3.664
     440   10.202  -39.052   -8.098    8.163    9.418   -1.210   -7.094   -2.658    1.801   -3.095
     441    8.402  -32.321   -1.069   12.765    6.814    5.273   -2.529    1.352    0.337    4.687
     442  -11.368  -32.956  -17.297    2.403    5.927    3.684   -3.784   -5.785    2.531    1.106
     443   -2.806  -27.945  -12.647   -0.591   12.257   -5.709   -1.849   -3.941    1.681    3.940
     444   17.969   -2.915  -18.374    6.831   19.367    7.025    3.211    4.110   -5.295    6.371
     445   17.647  -24.153   -5.542    6.425    7.500    4.873   -3.620   -1.379    0.071    5.045
     446   12.686  -25.391   -5.107   12.121    2.691    1.931    2.139    2.561    2.809   -1.284
     447   21.750  -14.240  -14.573   10.545   15.158   -0.134   -3.992   -2.062    0.651    1.043
     448    7.732  -19.297  -14.788   -2.259   11.761    3.513   -2.520    1.543   -2.241   -1.134
     449    6.717  -31.043  -10.247   10.413   10.104   -2.080    0.978    0.260    1.832    3.851
     450   11.060  -22.638  -11.609    9.823   14.181    1.681   -3.993   -4.692    0.060    4.129
     451   30.605  -33.014    6.575   13.351    5.302    7.795    0.523    4.415    2.998   -0.895
     452   20.451  -40.634    2.660   13.562   10.569    8.736    3.243    2.364    0.188    0.571
     453   25.160  -40.518    0.915    4.733    8.245    0.386    6.377    2.292   -2.584   -4.101
     454   17.335  -37.895    0.060    6.195    9.013    0.637   -1.100   -1.626   -0.501    3.536
     455   28.137  -23.662   -7.366   20.359    4.874   -1.917    4.525   -9.817   -0.727   -4.497
